,strain_A,strain_B,opa_distance,strain_A_num_opa,strain_B_num_opa,num_opa_difference,genome_distance,pseudogenome_distance
9338,2022NG-0076,9071,1.515759312320917,9,9,0,8147.788615,7901.0
9339,2022NG-0076,9112,2.277936962750716,9,10,1,2766.5094790000003,5141.0
9340,2022NG-0076,9126,1.3868194842406876,9,9,0,8154.8945380000005,7993.0
9341,2022NG-0076,9343,1.33810888252149,9,9,0,8132.124493,7834.0
9342,2022NG-0076,9399,1.2922636103151863,9,9,0,8137.311289,7840.0
9343,2022NG-0076,9431,2.3123209169054437,9,8,1,8400.30782,8427.0
9344,2022NG-0076,9460,2.541547277936963,9,10,1,8396.651125,8397.0
9345,2022NG-0076,9464,2.5329512893982806,9,10,1,8392.683224,8475.0
9346,2022NG-0076,96MB,2.329512893982808,9,8,1,4290.598738,5641.0
9347,2022NG-0076,AT159,1.372492836676218,9,9,0,2871.827437,5760.0
9348,2022NG-0076,ATCC49226,2.343839541547278,9,10,1,5697.8554540000005,7271.0
9349,2022NG-0076,AUNG1065,3.4240687679083095,9,11,2,7473.011923,7542.0
9350,2022NG-0076,AUNG1251,2.475644699140401,9,10,1,4303.799145,5908.0
9351,2022NG-0076,AUNG1291,3.131805157593123,9,11,2,2870.297359,5057.0
9352,2022NG-0076,AUSMDU00010541,2.4469914040114613,9,10,1,2659.739158,5786.0
9353,2022NG-0076,BJ16148,3.2722063037249285,9,11,2,4748.956269,6230.0
9354,2022NG-0076,CCC010,3.3810888252148996,9,11,2,6275.353789000001,6188.0
9355,2022NG-0076,CCC012,3.292263610315186,9,11,2,6192.416857,6426.0
9356,2022NG-0076,CCC013,3.2349570200573066,9,11,2,6419.0540710000005,6403.0
9357,2022NG-0076,CCC014,2.4355300859598854,9,10,1,4250.245436,5888.0
9358,2022NG-0076,CCC015,2.4383954154727796,9,10,1,4258.05157,5952.0
9359,2022NG-0076,CCC016,3.3810888252148996,9,11,2,6125.662744,6360.0
9360,2022NG-0076,CCC017,3.4297994269340975,9,11,2,4250.193568,5859.0
9361,2022NG-0076,CCC020,3.455587392550143,9,11,2,6689.156731,6731.0
9362,2022NG-0076,CCC028,2.63323782234957,9,11,2,174.61362400000002,1721.0
9363,2022NG-0076,CCC033,3.2292263610315186,9,11,2,6464.568243,6267.0
9364,2022NG-0076,CCC048,3.3982808022922635,9,11,2,2908.420303,5862.0
9365,2022NG-0076,CT213,3.343839541547278,9,11,2,6048.586882,6793.0
9366,2022NG-0076,CT530,2.29512893982808,9,10,1,6417.887046,6508.0
9367,2022NG-0076,CT532,2.9856733524355303,9,11,2,6188.215545000001,6810.0
9368,2022NG-0076,CT602,3.2979942693409745,9,11,2,6257.433392000001,6353.0
9369,2022NG-0076,DDD001,2.458452722063037,9,10,1,4281.444039,5816.0
9370,2022NG-0076,DDD029,3.458452722063037,9,11,2,3553.0617110000003,5863.0
9371,2022NG-0076,DDD031,3.4212034383954153,9,11,2,6257.900204,6194.0
9372,2022NG-0076,DDD034,3.458452722063037,9,11,2,3553.269183,5814.0
9373,2022NG-0076,DDD038,2.383954154727794,9,8,1,3553.0617110000003,5942.0
9374,2022NG-0076,DDD046,1.816618911174785,9,9,0,4698.410766,6287.0
9375,2022NG-0076,EEE004,3.255014326647564,9,11,2,4755.854714,6276.0
9376,2022NG-0076,EEE013,3.292263610315186,9,11,2,2943.4571379999998,5542.0
9377,2022NG-0076,EEE014,2.3982808022922635,9,10,1,4354.863187999999,5917.0
9378,2022NG-0076,EEE015,3.3381088825214897,9,11,2,3495.82539,5336.0
9379,2022NG-0076,EEE016,3.1862464183381087,9,11,2,2739.5121719999997,4962.0
9380,2022NG-0076,EEE018,3.3352435530085955,9,11,2,6221.488878,6149.0
9381,2022NG-0076,EEE019,3.0859598853868193,9,11,2,6118.686509,6838.0
9382,2022NG-0076,EEE020,3.3381088825214897,9,11,2,3018.795379,5021.0
9383,2022NG-0076,EEE021,3.469914040114613,9,11,2,2603.35865,5446.0
9384,2022NG-0076,EEE023,3.2607449856733526,9,11,2,6219.362285,6150.0
9385,2022NG-0076,EEE026,2.022922636103152,9,10,1,6152.374771000001,6571.0
9386,2022NG-0076,EEE029,3.498567335243553,9,11,2,6114.537063,6542.0
9387,2022NG-0076,EEE030,3.4355300859598854,9,11,2,6207.536382,6070.0
9388,2022NG-0076,EEE034,3.1203438395415475,9,11,2,4726.938277,6195.0
9389,2022NG-0076,EEE035,3.432664756446991,9,11,2,2891.018585,5033.0
9390,2022NG-0076,EEE037,2.177650429799427,9,8,1,2064.579842,5095.0
9391,2022NG-0076,FA1090,3.3638968481375358,9,11,2,8204.869322999999,7580.0
9392,2022NG-0076,FA19,1.461318051575931,9,9,0,7635.643980000001,7588.0
9393,2022NG-0076,FA6140,2.968481375358166,9,7,2,5311.02391,6977.0
9394,2022NG-0076,FDAARGOS_204,3.478510028653295,9,11,2,6949.560058,7624.0
9395,2022NG-0076,FDAARGOS_205,3.392550143266476,9,11,2,6023.456939,6752.0
9396,2022NG-0076,FDAARGOS_207,3.148997134670487,9,11,2,6859.387511000001,7189.0
9397,2022NG-0076,FFF004,3.2693409742120343,9,11,2,3556.147872,5294.0
9398,2022NG-0076,FFF005,2.4613180515759314,9,10,1,3556.562812,5366.0
9399,2022NG-0076,FFF007,2.641833810888252,9,10,1,5559.575377,6211.0
9400,2022NG-0076,FFF012,5.45272206303725,9,4,5,4760.237655,6017.0
9401,2022NG-0076,FFF017,4.604584527220631,9,5,4,5531.696227,6216.0
9402,2022NG-0076,FFF024,3.137535816618911,9,11,2,5468.936057000001,6143.0
9403,2022NG-0076,FFF026,3.194842406876791,9,11,2,7085.531859000001,7275.0
9404,2022NG-0076,FFF038,2.277936962750716,9,10,1,6119.931366000001,6986.0
9405,2022NG-0076,FFF044,3.2263610315186244,9,11,2,4941.4902950000005,5942.0
9406,2022NG-0076,FFF047,1.504297994269341,9,9,0,7286.001770000001,7092.0
9407,2022NG-0076,FQ01,3.5128939828080226,9,11,2,7466.891448,7605.0
9408,2022NG-0076,FQ02,2.530085959885387,9,11,2,174.53582300000002,1463.0
9409,2022NG-0076,FQ04,2.146131805157593,9,10,1,5458.173444,6460.0
9410,2022NG-0076,FQ20,2.4727793696275073,9,10,1,8809.909502,7982.0
9411,2022NG-0076,FQ35,3.4498567335243555,9,11,2,8811.828618,7856.0
9412,2022NG-0076,FQ36,2.0429799426934094,9,10,1,5586.961681000001,6519.0
9413,2022NG-0076,FQ48,2.2779369627507164,9,10,1,2672.654344,5763.0
9414,2022NG-0076,FQ82,2.146131805157593,9,10,1,5450.36731,6430.0
9415,2022NG-0076,FQ84,2.04297994269341,9,10,1,5440.901400000001,6448.0
9416,2022NG-0076,GCGS0245,2.6217765042979946,9,10,1,6202.3495029999995,7354.0
9417,2022NG-0076,GCGS0276,2.5587392550143266,9,11,2,476.251957,2841.0
9418,2022NG-0076,GCGS0306,2.7593123209169055,9,11,2,1132.511848,4423.0
9419,2022NG-0076,GCGS0313,3.3237822349570196,9,11,2,7127.2337640000005,7539.0
9420,2022NG-0076,GCGS0339,3.0085959885386817,9,11,2,2035.844994,4794.0
9421,2022NG-0076,GCGS0373,2.449856733524355,9,10,1,7291.396057,7662.0
9422,2022NG-0076,GCGS0423,6.36676217765043,9,3,6,7146.554656,7457.0
9423,2022NG-0076,GCGS0431,3.177650429799427,9,11,2,7436.211394,7893.0
9424,2022NG-0076,GCGS0457,3.4269340974212033,9,11,2,2261.7300490000002,5457.0
9425,2022NG-0076,GCGS0769,3.020057306590258,9,11,2,6056.730163,6928.0
9426,2022NG-0076,GCGS0834,1.140401146131805,9,9,0,2675.299615,5172.0
9427,2022NG-0076,GCGS0864,2.3724928366762175,9,10,1,2680.304874,5348.0
9428,2022NG-0076,GCGS1013,2.4326647564469916,9,10,1,2220.883996,5372.0
9429,2022NG-0076,GCGS1014,3.194842406876791,9,11,2,2221.662011,5185.0
9430,2022NG-0076,GCGS1095,3.2492836676217767,9,11,2,2210.354788,5178.0
9431,2022NG-0076,GGG022,2.3638968481375358,9,10,1,2755.513473,5317.0
9432,2022NG-0076,GGG031,5.455587392550143,9,4,5,4967.035308,5632.0
9433,2022NG-0076,H035,2.9914040114613183,9,11,2,1962.036808,4867.0
9434,2022NG-0076,HHH023,2.641833810888252,9,10,1,6238.034783000001,6830.0
9435,2022NG-0076,HHH030,5.5759312320916905,9,4,5,2765.964836,5517.0
9436,2022NG-0076,HHH042,8.12320916905444,9,1,8,5354.696793,6158.0
9437,2022NG-0076,JJJ010,1.5530085959885387,9,9,0,5773.401214,5914.0
9438,2022NG-0076,JJJ020,3.9140401146131802,9,6,3,3242.709609,5299.0
9439,2022NG-0076,JJJ025,3.4040114613180514,9,11,2,6386.870011000001,6557.0
9440,2022NG-0076,NCTC8375,2.189111747851003,9,10,1,7026.532134,7629.0
9441,2022NG-0076,NG196,3.3094555873925504,9,11,2,5892.956909,6562.0
9442,2022NG-0076,NG250,3.3638968481375358,9,11,2,5960.878126,6688.0
9443,2022NG-0076,NG251,3.255014326647564,9,11,2,5804.21077,6459.0
9444,2022NG-0076,NG290,3.2636103151862463,9,11,2,5831.5192720000005,6472.0
9445,2022NG-0076,Ng_118,3.292263610315186,9,11,2,6058.208421,6559.0
9446,2022NG-0076,Ng_188,3.343839541547278,9,11,2,5949.233748000001,6647.0
9447,2022NG-0076,RIVM0610,2.1117478510028653,9,10,1,2650.3511040000003,5313.0
9448,2022NG-0076,RIVM0640,2.146131805157593,9,10,1,2656.7308700000003,5153.0
9449,2022NG-0076,SAMEA116302675,3.5157593123209168,9,11,2,6466.902331,6866.0
9450,2022NG-0076,SAMEA116302676,3.507163323782235,9,11,2,6466.902331,6869.0
9451,2022NG-0076,SE690,2.252148997134671,9,10,1,6447.814925000001,6996.0
9452,2022NG-0076,SRR5827236,3.3724928366762175,9,11,2,2716.456924,5522.0
9453,2022NG-0076,SRR5827322,2.808022922636103,9,11,2,5615.048248,6273.0
9454,2022NG-0076,SRRSH203,3.3925501432664755,9,11,2,4872.064965,6401.0
9455,2022NG-0076,SRRSH204,3.3810888252148996,9,11,2,4872.064965,6425.0
9456,2022NG-0076,SRRSH205,3.3954154727793697,9,11,2,4872.039031,6359.0
9457,2022NG-0076,SRRSH207,3.329512893982808,9,11,2,4788.298146,6310.0
9458,2022NG-0076,SRRSH214,3.3868194842406876,9,11,2,4862.7805929999995,6375.0
9459,2022NG-0076,SRRSH229,3.3925501432664755,9,11,2,4872.064965,6370.0
9460,2022NG-0076,SRRSH240,3.329512893982808,9,11,2,4788.298146,6335.0
9461,2022NG-0076,SS3160,2.444126074498567,9,10,1,4758.318444,6428.0
9462,2022NG-0076,TFG-A2,2.048710601719198,9,10,1,5564.839979,6701.0
9463,2022NG-0076,TFG-B2,2.0859598853868193,9,8,1,5567.459317000001,6653.0
9464,2022NG-0076,TH1713,1.979942693409742,9,10,1,6174.626137,6720.0
9465,2022NG-0076,TH2288,2.962750716332378,9,11,2,6180.046343,6667.0
9466,2022NG-0076,TUM15748,3.378223495702006,9,11,2,7472.545111,7464.0
9467,2022NG-0076,TUM16691,3.020057306590258,9,11,2,1953.3229860000001,4730.0
9468,2022NG-0076,UMASS-DGI_1,3.0974212034383957,9,7,2,8206.347593999999,7125.0
9469,2022NG-0076,UMASS-DGI_26,3.3896848137535818,9,11,2,7545.730687,7405.0
9470,2022NG-0076,UMASS-DGI_36,2.4126074498567336,9,10,1,7988.476062000001,7591.0
9471,2022NG-0076,UMASS-DGI_40,2.4212034383954153,9,10,1,7966.2765580000005,7548.0
9472,2022NG-0076,UMASS-DGI_46,3.4727793696275073,9,11,2,6008.726348,7001.0
9473,2022NG-0076,UMASS-DGI_5,3.131805157593123,9,11,2,8378.341682999999,8172.0
9474,2022NG-0076,UMASS-DGI_54,1.1948424068767907,9,9,0,8405.105576,8191.0
9475,2022NG-0076,UMASS-DGI_65,1.4441260744985676,9,9,0,7556.441429,7570.0
9476,2022NG-0076,UMASS-DGI_9,3.567335243553009,9,11,2,5835.175981,7280.0
9477,2022NG-0076,WHO_A_2024,3.3896848137535818,9,11,2,7266.628936,8012.0
9478,2022NG-0076,WHO_B_2024,2.329512893982808,9,10,1,7761.242369,7936.0
9479,2022NG-0076,WHO_C_2024,3.4126074498567336,9,11,2,5833.308701,7202.0
9480,2022NG-0076,WHO_D_2024,3.2120343839541547,9,11,2,5126.451629,7078.0
9481,2022NG-0076,WHO_E_2024,3.5702005730659025,9,11,2,6802.773407000001,7605.0
9482,2022NG-0076,WHO_F_2024,3.2492836676217767,9,11,2,7960.078308,7831.0
9483,2022NG-0076,WHO_G_2024,2.979942693409742,9,11,2,2713.811538,5450.0
9484,2022NG-0076,WHO_H_2024,3.369627507163324,9,11,2,2699.0810890000002,5361.0
9485,2022NG-0076,WHO_I_2024,2.487106017191977,9,10,1,5798.842483,6821.0
9486,2022NG-0076,WHO_J_2024,2.945558739255014,9,11,2,2224.229461,5151.0
9487,2022NG-0076,WHO_K_2024,3.0401146131805157,9,11,2,1966.627126,4806.0
9488,2022NG-0076,WHO_L_2024,3.489971346704871,9,11,2,5875.659012,6846.0
9489,2022NG-0076,WHO_M_2024,2.7277936962750715,9,11,2,1370.534126,4797.0
9490,2022NG-0076,WHO_N_2024,3.318051575931232,9,11,2,2699.340377,5511.0
9491,2022NG-0076,WHO_O_2024,3.3381088825214897,9,11,2,5326.27307,6658.0
9492,2022NG-0076,WHO_P_2024,2.5587392550143266,9,11,2,455.8419,2816.0
9493,2022NG-0076,WHO_Q_2024,3.2492836676217767,9,11,2,2631.34143,5829.0
9494,2022NG-0076,WHO_R_2024,3.1862464183381087,9,11,2,4753.624388,6221.0
9495,2022NG-0076,WHO_S2_2024,2.5759312320916905,9,11,2,148.446221,1640.0
9496,2022NG-0076,WHO_S_2024,3.255014326647564,9,11,2,8570.668242,7981.0
9497,2022NG-0076,WHO_T_2024,4.28080229226361,9,12,3,5491.991332,6715.0
9498,2022NG-0076,WHO_U_2024,3.1432664756446993,9,11,2,1384.745964,6069.0
9499,2022NG-0076,WHO_V_2024,3.2292263610315186,9,11,2,2746.151275,5001.0
9500,2022NG-0076,WHO_W_2024,3.017191977077364,9,11,2,2018.5210590000002,5031.0
9501,2022NG-0076,WHO_X_2024,2.9455587392550147,9,11,2,2029.024329,5171.0
9502,2022NG-0076,WHO_Y_2024,2.183381088825215,9,10,1,2662.306678,5318.0
9503,2022NG-0076,WHO_Z_2024,3.151862464183381,9,11,2,2056.540301,5182.0
9504,2022NG-0076,WHO_alpha_2024,3.510028653295129,9,11,2,2803.361694,4860.0
9505,2022NG-0076,WHO_beta_2024,3.481375358166189,9,11,2,6174.314938,7011.0
9506,25818_3#234,9035,1.7564469914040113,11,11,0,6638.118605,5917.0
9507,25818_3#234,9071,3.4126074498567336,11,9,2,9260.357236,6572.0
9508,25818_3#234,9112,2.4498567335243555,11,10,1,6607.646154,6005.0
9509,25818_3#234,9126,3.189111747851003,11,9,2,9267.463159,6530.0
9510,25818_3#234,9343,3.2435530085959887,11,9,2,9244.693114000002,6506.0
9511,25818_3#234,9399,3.163323782234957,11,9,2,9249.87991,6445.0
9512,25818_3#234,9431,4.005730659025788,11,8,3,9512.876441,7220.0
9513,25818_3#234,9460,2.277936962750716,11,10,1,9509.219746,7227.0
9514,25818_3#234,9464,2.286532951289398,11,10,1,9505.251845,7201.0
9515,25818_3#234,96MB,4.2091690544412605,11,8,3,6685.033143000001,5667.0
9516,25818_3#234,AT159,3.2435530085959887,11,9,2,7149.640778,5516.0
9517,25818_3#234,ATCC49226,2.444126074498567,11,10,1,7437.300723,6145.0
9518,25818_3#234,AUNG1065,1.659025787965616,11,11,0,8585.580544,6312.0
9519,25818_3#234,AUNG1251,2.5272206303724927,11,10,1,6698.23355,5738.0
9520,25818_3#234,AUNG1291,1.8108882521489973,11,11,0,6711.434034,5751.0
9521,25818_3#234,AUSMDU00010541,2.4240687679083095,11,10,1,6937.552498999999,5764.0
9522,25818_3#234,BJ16148,1.7421203438395416,11,11,0,6488.401538,6033.0
9523,25818_3#234,CCC010,1.859598853868195,11,11,0,4648.82512,5580.0
9524,25818_3#234,CCC012,1.7621776504297992,11,11,0,4565.888188,5553.0
9525,25818_3#234,CCC013,1.7392550143266474,11,11,0,4792.525402,5671.0
9526,25818_3#234,CCC014,2.4297994269340975,11,10,1,6644.679841,5825.0
9527,25818_3#234,CCC015,2.3696275071633237,11,10,1,6652.485975,5827.0
9528,25818_3#234,CCC016,1.6103151862464185,11,11,0,4499.134075,5453.0
9529,25818_3#234,CCC017,1.641833810888252,11,11,0,6644.627973000001,5830.0
9530,25818_3#234,CCC020,1.3123209169054442,11,11,0,1607.4412,3279.0
9531,25818_3#234,CCC028,1.73352435530086,11,11,0,6839.029275000001,6734.0
9532,25818_3#234,CCC033,1.7478510028653296,11,11,0,4838.039574,5615.0
9533,25818_3#234,CCC048,1.6017191977077365,11,11,0,7186.233644,5505.0
9534,25818_3#234,CT213,1.7449856733524358,11,11,0,4422.058213,5448.0
9535,25818_3#234,CT530,2.5902578796561606,11,10,1,4791.3583770000005,5665.0
9536,25818_3#234,CT532,1.7621776504297992,11,11,0,4561.686876,5679.0
9537,25818_3#234,CT602,1.7335243553008597,11,11,0,4630.904723,5478.0
9538,25818_3#234,DDD001,2.404011461318052,11,10,1,6675.878444,5792.0
9539,25818_3#234,DDD029,1.853868194842407,11,11,0,6421.517784,5793.0
9540,25818_3#234,DDD031,1.6848137535816619,11,11,0,4631.371535,5441.0
9541,25818_3#234,DDD034,1.853868194842407,11,11,0,6421.725256,5740.0
9542,25818_3#234,DDD038,4.257879656160458,11,8,3,6421.517784,5809.0
9543,25818_3#234,DDD046,3.358166189111748,11,9,2,7092.845171,5852.0
9544,25818_3#234,EEE004,2.025787965616046,11,11,0,6495.299983000001,6006.0
9545,25818_3#234,EEE013,1.7421203438395416,11,11,0,7221.270479000001,5277.0
9546,25818_3#234,EEE014,2.2320916905444124,11,10,1,6749.297593,5896.0
9547,25818_3#234,EEE015,1.9283667621776504,11,11,0,6364.281463,5741.0
9548,25818_3#234,EEE016,1.8968481375358168,11,11,0,6580.648847,5738.0
9549,25818_3#234,EEE018,1.8911174785100284,11,11,0,5276.920719,5606.0
9550,25818_3#234,EEE019,1.5472779369627507,11,11,0,1741.39029,3818.0
9551,25818_3#234,EEE020,1.6962750716332375,11,11,0,6859.932054,5863.0
9552,25818_3#234,EEE021,1.8280802292263614,11,11,0,6881.171991,5759.0
9553,25818_3#234,EEE023,1.7249283667621778,11,11,0,5274.794126000001,5592.0
9554,25818_3#234,EEE026,2.458452722063037,11,10,1,5207.806612,5896.0
9555,25818_3#234,EEE029,1.7908309455587395,11,11,0,5169.968904,5823.0
9556,25818_3#234,EEE030,1.6733524355300862,11,11,0,5262.968223,5529.0
9557,25818_3#234,EEE034,1.504297994269341,11,11,0,6466.383546,5601.0
9558,25818_3#234,EEE035,1.7879656160458453,11,11,0,6732.1552599999995,5836.0
9559,25818_3#234,EEE037,4.085959885386819,11,8,3,6949.093195,5829.0
9560,25818_3#234,FA1090,1.9025787965616043,11,11,0,9317.437944000001,6577.0
9561,25818_3#234,FA19,3.140401146131805,11,9,2,8748.212601000001,6166.0
9562,25818_3#234,FA6140,4.862464183381089,11,7,4,7050.469179,6165.0
9563,25818_3#234,FDAARGOS_204,2.0458452722063036,11,11,0,8062.128679,6141.0
9564,25818_3#234,FDAARGOS_205,1.9713467048710602,11,11,0,7136.02556,6383.0
9565,25818_3#234,FDAARGOS_207,1.7048710601719197,11,11,0,7971.956132000001,6128.0
9566,25818_3#234,FFF004,1.968481375358166,11,11,0,6424.603945000001,5704.0
9567,25818_3#234,FFF005,2.4240687679083095,11,10,1,6425.0188849999995,5697.0
9568,25818_3#234,FFF007,2.3724928366762175,11,10,1,5133.946550000001,5300.0
9569,25818_3#234,FFF012,7.535816618911175,11,4,7,6499.682924000001,5746.0
9570,25818_3#234,FFF017,6.670487106017192,11,5,6,5106.0674,5393.0
9571,25818_3#234,FFF024,1.7020057306590255,11,11,0,5043.30723,5349.0
9572,25818_3#234,FFF026,1.70487106017192,11,11,0,8198.100480000001,5772.0
9573,25818_3#234,FFF038,2.4727793696275073,11,10,1,2868.015123,4269.0
9574,25818_3#234,FFF044,1.810888252148997,11,11,0,5179.979326000001,5363.0
9575,25818_3#234,FFF047,3.134670487106017,11,9,2,8398.570391000001,5869.0
9576,25818_3#234,FQ01,1.828080229226361,11,11,0,8579.460069,6348.0
9577,25818_3#234,FQ02,1.653295128939828,11,11,0,6838.9514739999995,6635.0
9578,25818_3#234,FQ04,2.518624641833811,11,10,1,5032.544617,5742.0
9579,25818_3#234,FQ20,2.4785100286532953,11,10,1,9922.478123,6525.0
9580,25818_3#234,FQ35,1.70487106017192,11,11,0,9924.397239000002,6475.0
9581,25818_3#234,FQ36,2.441260744985673,11,10,1,4642.393522,5584.0
9582,25818_3#234,FQ48,2.5616045845272204,11,10,1,6513.791019,6560.0
9583,25818_3#234,FQ82,2.4613180515759314,11,10,1,5024.738483,5472.0
9584,25818_3#234,FQ84,2.489971346704871,11,10,1,5015.272573,5531.0
9585,25818_3#234,GCGS0245,2.8767908309455588,11,10,1,7941.794772,6363.0
9586,25818_3#234,GCGS0276,1.836676217765043,11,11,0,6719.447606,6682.0
9587,25818_3#234,GCGS0306,1.7965616045845274,11,11,0,7077.933297,5680.0
9588,25818_3#234,GCGS0313,1.6446991404011457,11,11,0,8239.802385,5161.0
9589,25818_3#234,GCGS0339,1.5988538681948423,11,11,0,7138.774499,6171.0
9590,25818_3#234,GCGS0373,2.4985673352435533,11,10,1,8403.964678,6128.0
9591,25818_3#234,GCGS0423,8.375358166189113,11,3,8,8259.123277,6336.0
9592,25818_3#234,GCGS0431,1.8137535816618913,11,11,0,8548.780015,6535.0
9593,25818_3#234,GCGS0457,1.6561604584527219,11,11,0,7364.659554,6027.0
9594,25818_3#234,GCGS0769,1.7191977077363898,11,11,0,5631.101336,5432.0
9595,25818_3#234,GCGS0834,3.194842406876791,11,9,2,6516.43629,6546.0
9596,25818_3#234,GCGS0864,2.5759312320916905,11,10,1,6521.441549,6310.0
9597,25818_3#234,GCGS1013,2.2406876790830945,11,10,1,7323.8135010000005,5815.0
9598,25818_3#234,GCGS1014,1.7621776504297995,11,11,0,7324.591516,5953.0
9599,25818_3#234,GCGS1095,1.5902578796561606,11,11,0,7313.284293000001,5909.0
9600,25818_3#234,GGG022,2.5931232091690544,11,10,1,7317.04477,5809.0
9601,25818_3#234,GGG031,7.446991404011461,11,4,7,5205.524339,5200.0
9602,25818_3#234,H035,1.6217765042979944,11,11,0,6846.550161,5790.0
9603,25818_3#234,HHH023,2.0458452722063036,11,10,1,1156.319252,2785.0
9604,25818_3#234,HHH030,7.226361031518625,11,4,7,7043.778177,5405.0
9605,25818_3#234,HHH042,10.131805157593124,11,1,10,7094.142062,5362.0
9606,25818_3#234,JJJ010,3.406876790830945,11,9,2,4828.833055,5378.0
9607,25818_3#234,JJJ020,5.767908309455588,11,6,5,6618.745912,5623.0
9608,25818_3#234,JJJ025,1.7507163323782233,11,11,0,2210.821626,4028.0
9609,25818_3#234,NCTC8375,2.541547277936963,11,10,1,8139.100755,6234.0
9610,25818_3#234,NG196,1.6361031518624642,11,11,0,5467.328082,5473.0
9611,25818_3#234,NG250,1.8653295128939829,11,11,0,4334.349457,5305.0
9612,25818_3#234,NG251,1.7621776504297995,11,11,0,5378.581943,5280.0
9613,25818_3#234,NG290,1.7363896848137534,11,11,0,5405.890445,5391.0
9614,25818_3#234,Ng_118,1.4154727793696273,11,11,0,1882.1600359999998,3504.0
9615,25818_3#234,Ng_188,1.547277936962751,11,11,0,4322.705079,5327.0
9616,25818_3#234,RIVM0610,2.5644699140401146,11,10,1,6491.487779,6283.0
9617,25818_3#234,RIVM0640,2.532951289398281,11,10,1,6497.867545,6182.0
9618,25818_3#234,SAMEA116302675,1.1661891117478511,11,11,0,1385.1868,3330.0
9619,25818_3#234,SAMEA116302676,1.1432664756446993,11,11,0,1385.1868,3339.0
9620,25818_3#234,SE690,2.469914040114613,11,10,1,4821.286256,5546.0
9621,25818_3#234,SRR5827236,1.66189111747851,11,11,0,7277.988221,5669.0
9622,25818_3#234,SRR5827322,1.8681948424068766,11,11,0,6727.6168689999995,5235.0
9623,25818_3#234,SRRSH203,2.0057306590257884,11,11,0,6611.510234,6195.0
9624,25818_3#234,SRRSH204,1.9426934097421205,11,11,0,6611.510234,6215.0
9625,25818_3#234,SRRSH205,2.008595988538682,11,11,0,6611.4843,6192.0
9626,25818_3#234,SRRSH207,1.9226361031518628,11,11,0,6527.743415000001,6164.0
9627,25818_3#234,SRRSH214,1.9799426934097424,11,11,0,6602.225862,6197.0
9628,25818_3#234,SRRSH229,2.0057306590257884,11,11,0,6611.510234,6220.0
9629,25818_3#234,SRRSH240,1.9226361031518628,11,11,0,6527.743415000001,6161.0
9630,25818_3#234,SS3160,2.825214899713467,11,10,1,6497.763713,6193.0
9631,25818_3#234,TFG-A2,2.315186246418338,11,10,1,4620.27182,5460.0
9632,25818_3#234,TFG-B2,3.9054441260744985,11,8,3,4622.891158,5463.0
9633,25818_3#234,TH1713,2.64756446991404,11,10,1,4548.097468,5545.0
9634,25818_3#234,TH2288,1.8939828080229224,11,11,0,4553.517674000001,5581.0
9635,25818_3#234,TUM15748,1.670487106017192,11,11,0,8585.113732000002,6347.0
9636,25818_3#234,TUM16691,1.7106017191977076,11,11,0,6837.8363389999995,5782.0
9637,25818_3#234,UMASS-DGI_1,5.103151862464183,11,7,4,9318.916215000001,6091.0
9638,25818_3#234,UMASS-DGI_26,2.074498567335244,11,11,0,8658.299308000001,6110.0
9639,25818_3#234,UMASS-DGI_36,2.492836676217765,11,10,1,9101.044683,6331.0
9640,25818_3#234,UMASS-DGI_40,2.6131805157593124,11,10,1,9078.845179,6363.0
9641,25818_3#234,UMASS-DGI_46,1.8939828080229226,11,11,0,7121.2949690000005,6235.0
9642,25818_3#234,UMASS-DGI_5,1.7507163323782235,11,11,0,9490.910304,7056.0
9643,25818_3#234,UMASS-DGI_54,3.3696275071633237,11,9,2,9517.674197,7060.0
9644,25818_3#234,UMASS-DGI_65,3.432664756446991,11,9,2,8669.01005,6254.0
9645,25818_3#234,UMASS-DGI_9,1.7507163323782235,11,11,0,7574.62125,5991.0
9646,25818_3#234,WHO_A_2024,1.7793696275071635,11,11,0,8379.197557,6622.0
9647,25818_3#234,WHO_B_2024,2.650429799426934,11,10,1,8873.81099,6469.0
9648,25818_3#234,WHO_C_2024,1.6962750716332378,11,11,0,7572.75397,6276.0
9649,25818_3#234,WHO_D_2024,1.4899713467048707,11,11,0,4181.883470000001,4751.0
9650,25818_3#234,WHO_E_2024,1.796561604584527,11,11,0,7915.342028000001,5810.0
9651,25818_3#234,WHO_F_2024,1.7306590257879655,11,11,0,9072.646929,6752.0
9652,25818_3#234,WHO_G_2024,1.4555873925501432,11,11,0,7275.342835,5924.0
9653,25818_3#234,WHO_H_2024,1.7306590257879655,11,11,0,6540.217764,6202.0
9654,25818_3#234,WHO_I_2024,2.6045845272206303,11,10,1,7538.287752,6005.0
9655,25818_3#234,WHO_J_2024,1.7134670487106014,11,11,0,7108.742814,5833.0
9656,25818_3#234,WHO_K_2024,1.679083094555874,11,11,0,6851.140479,5719.0
9657,25818_3#234,WHO_L_2024,1.6876790830945558,11,11,0,7615.104281,6261.0
9658,25818_3#234,WHO_M_2024,1.9283667621776504,11,11,0,6803.862801,6042.0
9659,25818_3#234,WHO_N_2024,1.2836676217765042,11,11,0,7260.871674,5896.0
9660,25818_3#234,WHO_O_2024,1.6475644699140402,11,11,0,4381.704911000001,4724.0
