,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,id,n_terminus,in_frame,strain,species,query_accession,percent_identity,alignment_length,mismatches,gaps,query_start,query_end,subject_start,subject_end,evalue,bit_score,approx_start,approx_stop
203,NC_017517.1,-1,478229.0,478279.0,477491.0,477509.0,477492.0,478304.0,M01-240355_opa_1,478215.0,0.0,M01-240355,Neisseria meningitidis,FA1090_opa_1/122-263,94.326,141.0,8.0,0.0,2.0,142.0,478108.0,477968.0,2.19e-55,217.0,478268.0,477514.0
204,NC_017517.1,-1,978812.0,978867.0,978074.0,978092.0,978075.0,978892.0,M01-240355_opa_2,978798.0,0.0,M01-240355,Neisseria meningitidis,FA1090_opa_1/122-263,92.086,139.0,11.0,0.0,1.0,139.0,978686.0,978548.0,2.85e-49,196.0,978846.0,978094.0
205,NC_017517.1,-1,1497569.0,1497644.0,1496831.0,1496849.0,1496832.0,1497668.0,M01-240355_opa_3,1497555.0,0.0,M01-240355,Neisseria meningitidis,FA1090_opa_1/122-263,92.086,139.0,11.0,0.0,1.0,139.0,1497443.0,1497305.0,2.85e-49,196.0,1497603.0,1496851.0
206,NC_017517.1,1,1685499.0,1685534.0,1686233.0,1686251.0,1685474.0,1686250.0,M01-240355_opa_5,1685548.0,0.0,M01-240355,Neisseria meningitidis,FA1090_opa_1/122-263,93.617,141.0,9.0,0.0,2.0,142.0,1685656.0,1685796.0,1.02e-53,211.0,1685496.0,1686250.0
207,NC_017517.1,-1,1500317.0,1500402.0,1499594.0,1499612.0,1499595.0,1500427.0,M01-240355_opa_4,1500303.0,0.0,M01-240355,Neisseria meningitidis,,,,,,,,,,,,,
208,NC_017515.1,1,1351498.0,1351563.0,1352274.0,1352292.0,1351473.0,1352291.0,M04-240196_opa_3,1351577.0,0.0,M04-240196,Neisseria meningitidis,FA1090_opa_1/122-263,93.662,142.0,9.0,0.0,1.0,142.0,1351690.0,1351831.0,2.8299999999999995e-54,213.0,1351530.0,1352285.0
209,NC_017515.1,-1,465851.0,465896.0,465122.0,465140.0,465123.0,465921.0,M04-240196_opa_1,465837.0,1.0,M04-240196,Neisseria meningitidis,,,,,,,,,,,,,
210,NC_017515.1,-1,637260.0,637320.0,636525.0,636543.0,636526.0,637345.0,M04-240196_opa_2,637246.0,1.0,M04-240196,Neisseria meningitidis,,,,,,,,,,,,,
211,NZ_CP007668.1,-1,221310.0,221405.0,220587.0,220605.0,220588.0,221430.0,M0579_opa_1,221296.0,0.0,M0579,Neisseria meningitidis,FA1090_opa_1/122-263,92.029,138.0,11.0,0.0,2.0,139.0,221189.0,221052.0,1.0299999999999999e-48,195.0,221349.0,220598.0
212,NZ_CP007668.1,1,630515.0,630570.0,631275.0,631293.0,630491.0,631292.0,M0579_opa_3,630584.0,1.0,M0579,Neisseria meningitidis,FA1090_opa_1/122-263,95.122,123.0,6.0,0.0,2.0,124.0,630692.0,630814.0,1.0299999999999999e-48,195.0,630532.0,631268.0
213,NZ_CP007668.1,-1,1936284.0,1936359.0,1935552.0,1935570.0,1935553.0,1936383.0,M0579_opa_4,1936270.0,0.0,M0579,Neisseria meningitidis,FA1090_opa_1/122-263,95.035,141.0,7.0,0.0,2.0,142.0,1936163.0,1936023.0,4.7000000000000004e-57,222.0,1936323.0,1935569.0
214,NZ_CP007668.1,1,395979.0,396019.0,396748.0,396766.0,395954.0,396765.0,M0579_opa_2,396033.0,0.0,M0579,Neisseria meningitidis,,,,,,,,,,,,,
215,NZ_CP016650.1,1,471271.0,471286.0,472000.0,472018.0,471247.0,472017.0,M07149_opa_1,471300.0,0.0,M07149,Neisseria meningitidis,FA1090_opa_1/122-263,95.035,141.0,7.0,0.0,2.0,142.0,471408.0,471548.0,4.7000000000000004e-57,222.0,471248.0,472002.0
216,NZ_CP016650.1,1,2143035.0,2143200.0,2143905.0,2143923.0,2142998.0,2143922.0,M07149_opa_4,2143006.0,0.0,M07149,Neisseria meningitidis,,,,,,,,,,,,,
217,NZ_CP016650.1,-1,1792698.0,1792758.0,1791948.0,1791966.0,1791949.0,1792782.0,M07149_opa_2,1792684.0,0.0,M07149,Neisseria meningitidis,,,,,,,,,,,,,
218,NZ_CP016650.1,-1,1972095.0,1972165.0,1971375.0,1971393.0,1971376.0,1972189.0,M07149_opa_3,1972081.0,1.0,M07149,Neisseria meningitidis,,,,,,,,,,,,,
219,NZ_CP016675.1,-1,335919.0,335934.0,335187.0,335205.0,335188.0,335958.0,M07161_opa_1,335905.0,0.0,M07161,Neisseria meningitidis,FA1090_opa_1/122-263,95.035,141.0,7.0,0.0,2.0,142.0,335798.0,335658.0,4.7000000000000004e-57,222.0,335958.0,335204.0
220,NZ_CP016675.1,1,1008430.0,1008485.0,1009187.0,1009205.0,1008406.0,1009204.0,M07161_opa_3,1008499.0,1.0,M07161,Neisseria meningitidis,,,,,,,,,,,,,
221,NZ_CP016675.1,1,1187821.0,1187871.0,1188603.0,1188621.0,1187797.0,1188620.0,M07161_opa_4,1187885.0,0.0,M07161,Neisseria meningitidis,,,,,,,,,,,,,
222,NZ_CP016675.1,-1,837513.0,837578.0,836790.0,836808.0,836791.0,837603.0,M07161_opa_2,837499.0,0.0,M07161,Neisseria meningitidis,,,,,,,,,,,,,
223,NZ_CP016644.1,-1,799218.0,799273.0,798486.0,798504.0,798487.0,799297.0,M07162_opa_1,799204.0,1.0,M07162,Neisseria meningitidis,FA1090_opa_1/122-263,95.035,141.0,7.0,0.0,2.0,142.0,799097.0,798957.0,4.7000000000000004e-57,222.0,799257.0,798503.0
224,NZ_CP016644.1,1,1491531.0,1491576.0,1492296.0,1492314.0,1491507.0,1492313.0,M07162_opa_3,1491590.0,0.0,M07162,Neisseria meningitidis,FA1090_opa_1/122-263,95.035,141.0,7.0,0.0,2.0,142.0,1491698.0,1491838.0,4.7000000000000004e-57,222.0,1491538.0,1492292.0
225,NZ_CP016644.1,1,1671985.0,1672030.0,1672762.0,1672780.0,1671961.0,1672779.0,M07162_opa_4,1672044.0,0.0,M07162,Neisseria meningitidis,,,,,,,,,,,,,
226,NZ_CP016644.1,-1,1320571.0,1320611.0,1319848.0,1319866.0,1319849.0,1320636.0,M07162_opa_2,1320557.0,0.0,M07162,Neisseria meningitidis,,,,,,,,,,,,,
227,NZ_CP016880.1,1,485520.0,485570.0,486290.0,486308.0,485496.0,486307.0,M07165_opa_2,485584.0,0.0,M07165,Neisseria meningitidis,FA1090_opa_1/122-263,95.035,141.0,7.0,0.0,2.0,142.0,485692.0,485832.0,4.7000000000000004e-57,222.0,485532.0,486286.0
228,NZ_CP016880.1,-1,1983281.0,1983316.0,1982549.0,1982567.0,1982550.0,1983340.0,M07165_opa_4,1983267.0,0.0,M07165,Neisseria meningitidis,FA1090_opa_1/122-263,95.035,141.0,7.0,0.0,2.0,142.0,1983160.0,1983020.0,4.7000000000000004e-57,222.0,1983320.0,1982566.0
229,NZ_CP016880.1,1,663236.0,663276.0,664008.0,664026.0,663212.0,664025.0,M07165_opa_3,663290.0,1.0,M07165,Neisseria meningitidis,,,,,,,,,,,,,
230,NZ_CP016880.1,-1,314579.0,314674.0,313856.0,313874.0,313857.0,314699.0,M07165_opa_1,314565.0,0.0,M07165,Neisseria meningitidis,,,,,,,,,,,,,
231,NZ_CP016881.1,1,551303.0,551318.0,552032.0,552050.0,551279.0,552049.0,M07999_opa_2,551332.0,0.0,M07999,Neisseria meningitidis,FA1090_opa_1/122-263,95.035,141.0,7.0,0.0,2.0,142.0,551440.0,551580.0,4.7000000000000004e-57,222.0,551280.0,552034.0
232,NZ_CP016881.1,1,49677.0,49737.0,50442.0,50460.0,49640.0,50459.0,M07999_opa_1,49648.0,0.0,M07999,Neisseria meningitidis,,,,,,,,,,,,,
233,NZ_CP016881.1,-1,1861475.0,1861555.0,1860725.0,1860743.0,1860726.0,1861579.0,M07999_opa_3,1861461.0,0.0,M07999,Neisseria meningitidis,,,,,,,,,,,,,
234,NZ_CP016881.1,-1,2040737.0,2040807.0,2040017.0,2040035.0,2040018.0,2040831.0,M07999_opa_4,2040723.0,1.0,M07999,Neisseria meningitidis,,,,,,,,,,,,,
235,NZ_CP016681.1,-1,1236816.0,1236871.0,1236084.0,1236102.0,1236085.0,1236895.0,M08000_opa_1,1236802.0,1.0,M08000,Neisseria meningitidis,FA1090_opa_1/122-263,95.035,141.0,7.0,0.0,2.0,142.0,1236695.0,1236555.0,4.7000000000000004e-57,222.0,1236855.0,1236101.0
236,NZ_CP016681.1,1,1909363.0,1909428.0,1910130.0,1910148.0,1909339.0,1910147.0,M08000_opa_3,1909442.0,0.0,M08000,Neisseria meningitidis,,,,,,,,,,,,,
237,NZ_CP016681.1,1,2088609.0,2088649.0,2089381.0,2089399.0,2088585.0,2089398.0,M08000_opa_4,2088663.0,1.0,M08000,Neisseria meningitidis,,,,,,,,,,,,,
238,NZ_CP016681.1,-1,1738460.0,1738515.0,1737737.0,1737755.0,1737738.0,1738540.0,M08000_opa_2,1738446.0,0.0,M08000,Neisseria meningitidis,,,,,,,,,,,,,
239,NZ_CP016652.1,1,967274.0,967329.0,968043.0,968061.0,967250.0,968060.0,M08001_opa_4,967343.0,1.0,M08001,Neisseria meningitidis,FA1090_opa_1/122-263,95.035,141.0,7.0,0.0,2.0,142.0,967451.0,967591.0,4.7000000000000004e-57,222.0,967291.0,968045.0
240,NZ_CP016652.1,1,465619.0,465674.0,466379.0,466397.0,465582.0,466396.0,M08001_opa_3,465590.0,0.0,M08001,Neisseria meningitidis,,,,,,,,,,,,,
241,NZ_CP016652.1,-1,115490.0,115525.0,114740.0,114758.0,114741.0,115549.0,M08001_opa_1,115476.0,0.0,M08001,Neisseria meningitidis,,,,,,,,,,,,,
242,NZ_CP016652.1,-1,294706.0,294771.0,293986.0,294004.0,293987.0,294795.0,M08001_opa_2,294692.0,0.0,M08001,Neisseria meningitidis,,,,,,,,,,,,,
243,NZ_CP016665.1,-1,1619659.0,1619674.0,1618927.0,1618945.0,1618928.0,1619698.0,M09261_opa_3,1619645.0,0.0,M09261,Neisseria meningitidis,FA1090_opa_1/122-263,95.035,141.0,7.0,0.0,2.0,142.0,1619538.0,1619398.0,4.7000000000000004e-57,222.0,1619698.0,1618944.0
244,NZ_CP016665.1,1,137851.0,137896.0,138598.0,138616.0,137827.0,138615.0,M09261_opa_1,137910.0,0.0,M09261,Neisseria meningitidis,,,,,,,,,,,,,
245,NZ_CP016665.1,1,317078.0,317118.0,317850.0,317868.0,317054.0,317867.0,M09261_opa_2,317132.0,1.0,M09261,Neisseria meningitidis,,,,,,,,,,,,,
246,NZ_CP016665.1,-1,2121274.0,2121344.0,2120551.0,2120569.0,2120552.0,2121369.0,M09261_opa_4,2121260.0,0.0,M09261,Neisseria meningitidis,,,,,,,,,,,,,
247,NZ_CP016648.1,1,1999279.0,1999294.0,2000008.0,2000026.0,1999255.0,2000025.0,M09293_opa_4,1999308.0,0.0,M09293,Neisseria meningitidis,FA1090_opa_1/122-263,95.035,141.0,7.0,0.0,2.0,142.0,1999416.0,1999556.0,4.7000000000000004e-57,222.0,1999256.0,2000010.0
248,NZ_CP016648.1,1,1497666.0,1497716.0,1498421.0,1498439.0,1497629.0,1498438.0,M09293_opa_3,1497637.0,0.0,M09293,Neisseria meningitidis,,,,,,,,,,,,,
249,NZ_CP016648.1,-1,1147493.0,1147563.0,1146743.0,1146761.0,1146744.0,1147587.0,M09293_opa_1,1147479.0,1.0,M09293,Neisseria meningitidis,,,,,,,,,,,,,
250,NZ_CP016648.1,-1,1326745.0,1326800.0,1326025.0,1326043.0,1326026.0,1326824.0,M09293_opa_2,1326731.0,1.0,M09293,Neisseria meningitidis,,,,,,,,,,,,,
251,NZ_CP009422.1,-1,1770391.0,1770431.0,1769659.0,1769677.0,1769660.0,1770455.0,M10208_opa_4,1770377.0,1.0,M10208,Neisseria meningitidis,FA1090_opa_1/122-263,95.035,141.0,7.0,0.0,2.0,142.0,1770270.0,1770130.0,4.7000000000000004e-57,222.0,1770430.0,1769676.0
252,NZ_CP009422.1,1,270795.0,270850.0,271558.0,271576.0,270771.0,271575.0,M10208_opa_2,270864.0,1.0,M10208,Neisseria meningitidis,,,,,,,,,,,,,
253,NZ_CP009422.1,1,451067.0,451117.0,451849.0,451867.0,451043.0,451866.0,M10208_opa_3,451131.0,0.0,M10208,Neisseria meningitidis,,,,,,,,,,,,,
254,NZ_CP009422.1,-1,100107.0,100177.0,99381.0,99399.0,99382.0,100202.0,M10208_opa_1,100093.0,0.0,M10208,Neisseria meningitidis,,,,,,,,,,,,,
255,NZ_CP016645.1,1,1499124.0,1499139.0,1499853.0,1499871.0,1499100.0,1499870.0,M12752_opa_4,1499153.0,0.0,M12752,Neisseria meningitidis,FA1090_opa_1/122-263,95.035,141.0,7.0,0.0,2.0,142.0,1499261.0,1499401.0,4.7000000000000004e-57,222.0,1499101.0,1499855.0
256,NZ_CP016645.1,1,996332.0,996442.0,997147.0,997165.0,996295.0,997164.0,M12752_opa_3,996303.0,0.0,M12752,Neisseria meningitidis,,,,,,,,,,,,,
257,NZ_CP016645.1,-1,645947.0,646007.0,645197.0,645215.0,645198.0,646031.0,M12752_opa_1,645933.0,0.0,M12752,Neisseria meningitidis,,,,,,,,,,,,,
258,NZ_CP016645.1,-1,825368.0,825443.0,824648.0,824666.0,824649.0,825467.0,M12752_opa_2,825354.0,0.0,M12752,Neisseria meningitidis,,,,,,,,,,,,,
259,NZ_CP031253.1,-1,155890.0,155935.0,155206.0,155224.0,155207.0,155957.0,M17106_opa_1,155876.0,1.0,M17106,Neisseria lactamica,,,,,,,,,,,,,
260,NZ_CP031253.1,-1,594931.0,594971.0,594253.0,594271.0,594254.0,594995.0,M17106_opa_2,594917.0,1.0,M17106,Neisseria lactamica,,,,,,,,,,,,,
261,NZ_CP031325.1,-1,1848341.0,1848381.0,1847663.0,1847681.0,1847664.0,1848407.0,M18661_opa_1,1848327.0,0.0,M18661,Neisseria polysaccharea,,,,,,,,,,,,,
262,NZ_CP031333.1,-1,125600.0,125650.0,124871.0,124889.0,124872.0,125675.0,M18727_opa_1,125586.0,0.0,M18727,Neisseria meningitidis,FA1090_opa_1/122-263,93.662,142.0,9.0,0.0,1.0,142.0,125474.0,125333.0,2.8299999999999995e-54,213.0,125634.0,124879.0
263,NZ_CP031333.1,1,847912.0,847972.0,848689.0,848707.0,847887.0,848706.0,M18727_opa_2,847986.0,1.0,M18727,Neisseria meningitidis,,,,,,,,,,,,,
264,NZ_CP031333.1,1,1035989.0,1036074.0,1036791.0,1036809.0,1035964.0,1036808.0,M18727_opa_3,1036088.0,0.0,M18727,Neisseria meningitidis,,,,,,,,,,,,,
265,,-1,,,,,,,,,,M18755,,FA1090_opa_1/122-263,94.355,124.0,7.0,0.0,1.0,124.0,855352.0,855229.0,1.33e-47,191.0,855512.0,854775.0
266,NZ_CP031328.1,-1,1029702.0,1029782.0,1028955.0,1028973.0,1028956.0,1029807.0,M18755_opa_1,1029688.0,0.0,M18755,Neisseria meningitidis,FA1090_opa_1/122-263,94.366,142.0,8.0,0.0,1.0,142.0,1029576.0,1029435.0,6.090000000000001e-56,219.0,1029736.0,1028981.0
267,NZ_CP031328.1,1,1199558.0,1199613.0,1200336.0,1200354.0,1199534.0,1200353.0,M18755_opa_2,1199627.0,1.0,M18755,Neisseria meningitidis,FA1090_opa_1/122-263,95.035,141.0,7.0,0.0,2.0,142.0,1199735.0,1199875.0,4.7000000000000004e-57,222.0,1199575.0,1200329.0
268,NZ_CP031328.1,1,1689643.0,1689683.0,1690394.0,1690412.0,1689619.0,1690411.0,M18755_opa_3,1689697.0,1.0,M18755,Neisseria meningitidis,FA1090_opa_1/122-263,97.163,141.0,4.0,0.0,2.0,142.0,1689805.0,1689945.0,4.67e-62,239.0,1689645.0,1690399.0
269,NZ_CP018907.1,-1,414474.0,414549.0,413730.0,413748.0,413731.0,414573.0,M21273_opa_1,414460.0,0.0,M21273,Neisseria meningitidis,FA1090_opa_1/122-263,92.908,141.0,10.0,0.0,2.0,142.0,414353.0,414213.0,4.7399999999999995e-52,206.0,414513.0,413759.0
270,NZ_CP018907.1,1,770744.0,770844.0,771549.0,771567.0,770719.0,771566.0,M21273_opa_3,770858.0,0.0,M21273,Neisseria meningitidis,,,,,,,,,,,,,
271,NZ_CP018907.1,-1,596802.0,596842.0,596079.0,596097.0,596080.0,596866.0,M21273_opa_2,596788.0,1.0,M21273,Neisseria meningitidis,,,,,,,,,,,,,
272,NZ_CP031326.1,-1,1548104.0,1548169.0,1547360.0,1547378.0,1547361.0,1548193.0,M21374_opa_1,1548090.0,0.0,M21374,Neisseria meningitidis,FA1090_opa_1/122-263,92.908,141.0,10.0,0.0,2.0,142.0,1547983.0,1547843.0,4.7399999999999995e-52,206.0,1548143.0,1547389.0
273,NZ_CP031326.1,1,1902642.0,1902812.0,1903517.0,1903535.0,1902617.0,1903534.0,M21374_opa_3,1902826.0,0.0,M21374,Neisseria meningitidis,,,,,,,,,,,,,
274,NZ_CP031326.1,-1,1729283.0,1729323.0,1728542.0,1728560.0,1728543.0,1729348.0,M21374_opa_2,1729269.0,0.0,M21374,Neisseria meningitidis,,,,,,,,,,,,,
275,NZ_CP031336.1,1,1128408.0,1128483.0,1129188.0,1129206.0,1128383.0,1129205.0,M21717_opa_3,1128497.0,1.0,M21717,Neisseria meningitidis,,,,,,,,,,,,,
276,NZ_CP031336.1,-1,772652.0,772712.0,771917.0,771935.0,771918.0,772737.0,M21717_opa_1,772638.0,1.0,M21717,Neisseria meningitidis,,,,,,,,,,,,,
277,NZ_CP031336.1,-1,954303.0,954343.0,953586.0,953604.0,953587.0,954368.0,M21717_opa_2,954289.0,0.0,M21717,Neisseria meningitidis,,,,,,,,,,,,,
278,NZ_CP031330.1,1,36733.0,36793.0,37516.0,37534.0,36708.0,37533.0,M21955_opa_1,36807.0,1.0,M21955,Neisseria meningitidis,FA1090_opa_1/122-263,95.035,141.0,7.0,0.0,2.0,142.0,36915.0,37055.0,4.7000000000000004e-57,222.0,36755.0,37509.0
279,NZ_CP031330.1,1,578898.0,578933.0,579638.0,579656.0,578873.0,579655.0,M21955_opa_2,578947.0,0.0,M21955,Neisseria meningitidis,FA1090_opa_1/122-263,94.309,123.0,7.0,0.0,2.0,124.0,579055.0,579177.0,4.77e-47,189.0,578895.0,579631.0
280,NZ_CP031330.1,1,1069695.0,1069715.0,1070420.0,1070438.0,1069670.0,1070437.0,M21955_opa_3,1069729.0,0.0,M21955,Neisseria meningitidis,FA1090_opa_1/122-263,94.309,123.0,7.0,0.0,2.0,124.0,1069837.0,1069959.0,4.77e-47,189.0,1069677.0,1070413.0
281,NZ_CP031330.1,-1,2093961.0,2094006.0,2093220.0,2093238.0,2093221.0,2094031.0,M21955_opa_4,2093947.0,1.0,M21955,Neisseria meningitidis,FA1090_opa_1/122-263,92.958,142.0,10.0,0.0,1.0,142.0,2093835.0,2093694.0,1.3199999999999998e-52,207.0,2093995.0,2093240.0
282,NZ_CP016674.1,1,1585705.0,1585780.0,1586485.0,1586503.0,1585681.0,1586502.0,M22160_opa_3,1585794.0,0.0,M22160,Neisseria meningitidis,,,,,,,,,,,,,
283,NZ_CP016674.1,1,1765155.0,1765215.0,1765947.0,1765965.0,1765131.0,1765964.0,M22160_opa_4,1765229.0,0.0,M22160,Neisseria meningitidis,,,,,,,,,,,,,
284,NZ_CP016674.1,-1,913085.0,913155.0,912356.0,912374.0,912357.0,913179.0,M22160_opa_1,913071.0,1.0,M22160,Neisseria meningitidis,,,,,,,,,,,,,
285,NZ_CP016674.1,-1,1414804.0,1414874.0,1414081.0,1414099.0,1414082.0,1414899.0,M22160_opa_2,1414790.0,0.0,M22160,Neisseria meningitidis,,,,,,,,,,,,,
286,NZ_CP016649.1,1,669629.0,669709.0,670414.0,670432.0,669605.0,670431.0,M22189_opa_2,669723.0,0.0,M22189,Neisseria meningitidis,,,,,,,,,,,,,
287,NZ_CP016649.1,1,849063.0,849123.0,849855.0,849873.0,849039.0,849872.0,M22189_opa_3,849137.0,0.0,M22189,Neisseria meningitidis,,,,,,,,,,,,,
288,NZ_CP016649.1,-1,498678.0,498793.0,497955.0,497973.0,497956.0,498818.0,M22189_opa_1,498664.0,0.0,M22189,Neisseria meningitidis,,,,,,,,,,,,,
289,NZ_CP016649.1,-1,2169663.0,2169723.0,2168934.0,2168952.0,2168935.0,2169747.0,M22189_opa_4,2169649.0,0.0,M22189,Neisseria meningitidis,,,,,,,,,,,,,
290,NZ_CP016683.1,1,197019.0,197034.0,197748.0,197766.0,196995.0,197765.0,M22191_opa_1,197048.0,0.0,M22191,Neisseria meningitidis,FA1090_opa_1/122-263,95.035,141.0,7.0,0.0,2.0,142.0,197156.0,197296.0,4.7000000000000004e-57,222.0,196996.0,197750.0
291,NZ_CP016683.1,1,1850830.0,1850870.0,1851575.0,1851593.0,1850793.0,1851592.0,M22191_opa_4,1850801.0,0.0,M22191,Neisseria meningitidis,,,,,,,,,,,,,
292,NZ_CP016683.1,-1,1500818.0,1500873.0,1500068.0,1500086.0,1500069.0,1500897.0,M22191_opa_2,1500804.0,1.0,M22191,Neisseria meningitidis,,,,,,,,,,,,,
293,NZ_CP016683.1,-1,1680057.0,1680092.0,1679334.0,1679352.0,1679335.0,1680116.0,M22191_opa_3,1680043.0,0.0,M22191,Neisseria meningitidis,,,,,,,,,,,,,
294,NZ_CP031334.1,1,77405.0,77445.0,78171.0,78189.0,77380.0,78188.0,M22293_opa_1,77459.0,0.0,M22293,Neisseria meningitidis,FA1090_opa_1/122-263,92.908,141.0,10.0,0.0,2.0,142.0,77567.0,77707.0,4.7399999999999995e-52,206.0,77407.0,78161.0
295,NZ_CP031334.1,-1,1667416.0,1667456.0,1666687.0,1666705.0,1666688.0,1667480.0,M22293_opa_3,1667402.0,1.0,M22293,Neisseria meningitidis,FA1090_opa_1/122-263,97.163,141.0,4.0,0.0,2.0,142.0,1667295.0,1667155.0,4.67e-62,239.0,1667455.0,1666701.0
296,NZ_CP031334.1,-1,2198449.0,2198539.0,2197705.0,2197723.0,2197706.0,2198563.0,M22293_opa_4,2198435.0,0.0,M22293,Neisseria meningitidis,FA1090_opa_1/122-263,92.908,141.0,10.0,0.0,2.0,142.0,2198328.0,2198188.0,4.7399999999999995e-52,206.0,2198488.0,2197734.0
297,NZ_CP031334.1,-1,1154904.0,1154984.0,1154178.0,1154196.0,1154179.0,1155008.0,M22293_opa_2,1154890.0,0.0,M22293,Neisseria meningitidis,,,,,,,,,,,,,
298,NZ_CP031329.1,-1,98607.0,98662.0,97875.0,97893.0,97876.0,98687.0,M22425_opa_1,98593.0,0.0,M22425,Neisseria meningitidis,FA1090_opa_1/122-263,95.035,141.0,7.0,0.0,2.0,142.0,98486.0,98346.0,4.7000000000000004e-57,222.0,98646.0,97892.0
299,NZ_CP031329.1,1,268414.0,268454.0,269168.0,269186.0,268389.0,269185.0,M22425_opa_2,268468.0,0.0,M22425,Neisseria meningitidis,FA1090_opa_1/122-263,95.035,141.0,7.0,0.0,2.0,142.0,268576.0,268716.0,4.7000000000000004e-57,222.0,268416.0,269170.0
300,NZ_CP031329.1,1,801566.0,801586.0,802291.0,802309.0,801541.0,802308.0,M22425_opa_3,801600.0,0.0,M22425,Neisseria meningitidis,FA1090_opa_1/122-263,95.122,123.0,6.0,0.0,2.0,124.0,801708.0,801830.0,1.0299999999999999e-48,195.0,801548.0,802284.0
301,NZ_CP031329.1,1,1127818.0,1127868.0,1128582.0,1128600.0,1127793.0,1128599.0,M22425_opa_4,1127882.0,0.0,M22425,Neisseria meningitidis,FA1090_opa_1/122-263,95.07,142.0,7.0,0.0,1.0,142.0,1127995.0,1128136.0,1.31e-57,224.0,1127835.0,1128590.0
302,NZ_CP031329.1,1,1571302.0,1571347.0,1572052.0,1572070.0,1571277.0,1572069.0,M22425_opa_5,1571361.0,1.0,M22425,Neisseria meningitidis,FA1090_opa_1/122-263,95.122,123.0,6.0,0.0,2.0,124.0,1571469.0,1571591.0,1.0299999999999999e-48,195.0,1571309.0,1572045.0
303,NZ_CP016627.1,1,2003578.0,2003593.0,2004307.0,2004325.0,2003554.0,2004324.0,M22718_opa_4,2003607.0,0.0,M22718,Neisseria meningitidis,FA1090_opa_1/122-263,95.035,141.0,7.0,0.0,2.0,142.0,2003715.0,2003855.0,4.7000000000000004e-57,222.0,2003555.0,2004309.0
304,NZ_CP016627.1,1,1501731.0,1501966.0,1502671.0,1502689.0,1501694.0,1502688.0,M22718_opa_3,1501702.0,0.0,M22718,Neisseria meningitidis,,,,,,,,,,,,,
305,NZ_CP016627.1,-1,1151392.0,1151447.0,1150642.0,1150660.0,1150643.0,1151471.0,M22718_opa_1,1151378.0,1.0,M22718,Neisseria meningitidis,,,,,,,,,,,,,
306,NZ_CP016627.1,-1,1330784.0,1330854.0,1330064.0,1330082.0,1330065.0,1330878.0,M22718_opa_2,1330770.0,1.0,M22718,Neisseria meningitidis,,,,,,,,,,,,,
307,NZ_CP016663.1,1,290935.0,290950.0,291664.0,291682.0,290911.0,291681.0,M22722_opa_1,290964.0,0.0,M22722,Neisseria meningitidis,FA1090_opa_1/122-263,95.035,141.0,7.0,0.0,2.0,142.0,291072.0,291212.0,4.7000000000000004e-57,222.0,290912.0,291666.0
308,NZ_CP016663.1,1,1961977.0,1962235.0,1962940.0,1962958.0,1961940.0,1962957.0,M22722_opa_4,1961948.0,0.0,M22722,Neisseria meningitidis,,,,,,,,,,,,,
309,NZ_CP016663.1,-1,1611646.0,1611696.0,1610896.0,1610914.0,1610897.0,1611720.0,M22722_opa_2,1611632.0,0.0,M22722,Neisseria meningitidis,,,,,,,,,,,,,
310,NZ_CP016663.1,-1,1791031.0,1791096.0,1790311.0,1790329.0,1790312.0,1791120.0,M22722_opa_3,1791017.0,0.0,M22722,Neisseria meningitidis,,,,,,,,,,,,,
311,NZ_CP016679.1,1,1057411.0,1057426.0,1058140.0,1058158.0,1057387.0,1058157.0,M22740_opa_4,1057440.0,0.0,M22740,Neisseria meningitidis,FA1090_opa_1/122-263,95.035,141.0,7.0,0.0,2.0,142.0,1057548.0,1057688.0,4.7000000000000004e-57,222.0,1057388.0,1058142.0
312,NZ_CP016679.1,1,555606.0,555811.0,556516.0,556534.0,555569.0,556533.0,M22740_opa_3,555577.0,0.0,M22740,Neisseria meningitidis,,,,,,,,,,,,,
313,NZ_CP016679.1,-1,205263.0,205318.0,204513.0,204531.0,204514.0,205342.0,M22740_opa_1,205249.0,1.0,M22740,Neisseria meningitidis,,,,,,,,,,,,,
314,NZ_CP016679.1,-1,384655.0,384720.0,383935.0,383953.0,383936.0,384744.0,M22740_opa_2,384641.0,0.0,M22740,Neisseria meningitidis,,,,,,,,,,,,,
315,NZ_CP016657.1,1,493123.0,493178.0,493892.0,493910.0,493099.0,493909.0,M22745_opa_1,493192.0,1.0,M22745,Neisseria meningitidis,FA1090_opa_1/122-263,95.035,141.0,7.0,0.0,2.0,142.0,493300.0,493440.0,4.7000000000000004e-57,222.0,493140.0,493894.0
316,NZ_CP016657.1,1,2154863.0,2154923.0,2155628.0,2155646.0,2154826.0,2155645.0,M22745_opa_4,2154834.0,0.0,M22745,Neisseria meningitidis,,,,,,,,,,,,,
317,NZ_CP016657.1,-1,1804734.0,1804769.0,1803984.0,1804002.0,1803985.0,1804793.0,M22745_opa_2,1804720.0,0.0,M22745,Neisseria meningitidis,,,,,,,,,,,,,
318,NZ_CP016657.1,-1,1983950.0,1984015.0,1983230.0,1983248.0,1983231.0,1984039.0,M22745_opa_3,1983936.0,0.0,M22745,Neisseria meningitidis,,,,,,,,,,,,,
