,chromosome,strand,start_cr,stop_cr,start_term,stop_term,start,stop,id,n_terminus,in_frame,strain,species,query_accession,percent_identity,alignment_length,mismatches,gaps,query_start,query_end,subject_start,subject_end,evalue,bit_score,approx_start,approx_stop
177,NZ_CP020402.2,1,1282061.0,1282096.0,1282807.0,1282825.0,1282037.0,1282824.0,FDAARGOS_215_opa_3,1282110.0,0.0,FDAARGOS_215,Neisseria meningitidis,FA1090_opa_1/598-732,88.034,117.0,14.0,0.0,19.0,135.0,1282708.0,1282824.0,4.5800000000000004e-32,139.0,1282068.0,1282824.0
178,NZ_CP020402.2,1,1802738.0,1802803.0,1803526.0,1803544.0,1802713.0,1803543.0,FDAARGOS_215_opa_4,1802817.0,0.0,FDAARGOS_215,Neisseria meningitidis,FA1090_opa_1/598-732,90.196,102.0,10.0,0.0,34.0,135.0,1803442.0,1803543.0,2.13e-30,134.0,1802802.0,1803543.0
179,NZ_CP065653.1,-1,144628.0,144663.0,143899.0,143917.0,143900.0,144688.0,FDAARGOS_914_opa_1,144614.0,0.0,FDAARGOS_914,Neisseria meningitidis,FA1090_opa_1/598-732,91.176,102.0,9.0,0.0,34.0,135.0,144002.0,143901.0,4.5800000000000004e-32,139.0,144642.0,143901.0
180,NZ_CP065653.1,-1,315636.0,315701.0,314898.0,314916.0,314899.0,315725.0,FDAARGOS_914_opa_2,315622.0,0.0,FDAARGOS_914,Neisseria meningitidis,FA1090_opa_1/598-732,90.196,102.0,10.0,0.0,34.0,135.0,315001.0,314900.0,2.13e-30,134.0,315641.0,314900.0
181,NZ_CP065653.1,1,522803.0,522858.0,523548.0,523566.0,522778.0,523565.0,FDAARGOS_914_opa_3,522872.0,0.0,FDAARGOS_914,Neisseria meningitidis,FA1090_opa_1/598-732,87.179,117.0,15.0,0.0,19.0,135.0,523449.0,523565.0,2.13e-30,134.0,522809.0,523565.0
182,NZ_CP065653.1,1,1057529.0,1057564.0,1058275.0,1058293.0,1057504.0,1058292.0,FDAARGOS_914_opa_4,1057578.0,0.0,FDAARGOS_914,Neisseria meningitidis,FA1090_opa_1/598-732,88.034,117.0,14.0,0.0,19.0,135.0,1058176.0,1058292.0,4.5800000000000004e-32,139.0,1057536.0,1058292.0
183,NC_017513.1,1,1593903.0,1593953.0,1594658.0,1594676.0,1593879.0,1594675.0,G2136_opa_3,1593967.0,0.0,G2136,Neisseria meningitidis,,,,,,,,,,,,,
184,NC_017513.1,1,1767968.0,1768008.0,1768731.0,1768749.0,1767944.0,1768748.0,G2136_opa_4,1768022.0,1.0,G2136,Neisseria meningitidis,,,,,,,,,,,,,
185,NC_017513.1,-1,910671.0,910716.0,909930.0,909948.0,909931.0,910740.0,G2136_opa_1,910657.0,0.0,G2136,Neisseria meningitidis,,,,,,,,,,,,,
186,NC_017513.1,-1,1420057.0,1420097.0,1419337.0,1419355.0,1419338.0,1420122.0,G2136_opa_2,1420043.0,0.0,G2136,Neisseria meningitidis,,,,,,,,,,,,,
187,NC_017516.1,-1,456570.0,456620.0,455847.0,455865.0,455848.0,456645.0,H44_76_opa_1,456556.0,0.0,H44_76,Neisseria meningitidis,FA1090_opa_1/598-732,91.176,102.0,9.0,0.0,34.0,135.0,455950.0,455849.0,4.5800000000000004e-32,139.0,456590.0,455849.0
188,NC_017516.1,-1,630878.0,630918.0,630131.0,630149.0,630132.0,630943.0,H44_76_opa_2,630864.0,0.0,H44_76,Neisseria meningitidis,FA1090_opa_1/598-732,88.235,102.0,12.0,0.0,34.0,135.0,630234.0,630133.0,4.6200000000000004e-27,122.0,630874.0,630133.0
189,NC_017516.1,1,815186.0,815256.0,815979.0,815997.0,815161.0,815996.0,H44_76_opa_3,815270.0,0.0,H44_76,Neisseria meningitidis,FA1090_opa_1/598-732,88.235,102.0,12.0,0.0,34.0,135.0,815895.0,815996.0,4.6200000000000004e-27,122.0,815255.0,815996.0
190,NC_017516.1,1,1359348.0,1359403.0,1360108.0,1360126.0,1359323.0,1360125.0,H44_76_opa_4,1359417.0,0.0,H44_76,Neisseria meningitidis,,,,,,,,,,,,,
191,NZ_CP016684.1,-1,54393.0,54483.0,53671.0,53689.0,53672.0,54508.0,L91543_opa_1,54379.0,1.0,L91543,Neisseria meningitidis,FA1090_opa_1/598-732,89.216,102.0,11.0,0.0,34.0,135.0,53774.0,53673.0,9.920000000000001e-29,128.0,54414.0,53673.0
192,NZ_CP016684.1,-1,1726505.0,1726545.0,1725782.0,1725800.0,1725783.0,1726570.0,L91543_opa_4,1726491.0,0.0,L91543,Neisseria meningitidis,FA1090_opa_1/598-732,92.157,102.0,8.0,0.0,34.0,135.0,1725885.0,1725784.0,9.85e-34,145.0,1726525.0,1725784.0
193,NZ_CP016684.1,1,225210.0,225245.0,225968.0,225986.0,225186.0,225985.0,L91543_opa_2,225259.0,0.0,L91543,Neisseria meningitidis,,,,,,,,,,,,,
194,NZ_CP016684.1,1,401536.0,401586.0,402309.0,402327.0,401512.0,402326.0,L91543_opa_3,401600.0,0.0,L91543,Neisseria meningitidis,,,,,,,,,,,,,
195,NZ_CP006869.1,-1,1720560.0,1720605.0,1719837.0,1719855.0,1719838.0,1720630.0,LNP21362_opa_2,1720546.0,1.0,LNP21362,Neisseria meningitidis,FA1090_opa_1/598-732,91.176,102.0,9.0,0.0,34.0,135.0,1719940.0,1719839.0,4.5800000000000004e-32,139.0,1720580.0,1719839.0
196,NZ_CP006869.1,-1,1890827.0,1890847.0,1890080.0,1890098.0,1890081.0,1890872.0,LNP21362_opa_3,1890813.0,0.0,LNP21362,Neisseria meningitidis,FA1090_opa_1/598-732,91.176,102.0,9.0,0.0,34.0,135.0,1890183.0,1890082.0,4.5800000000000004e-32,139.0,1890823.0,1890082.0
197,NZ_CP006869.1,1,448021.0,448066.0,448771.0,448789.0,447996.0,448788.0,LNP21362_opa_1,448080.0,1.0,LNP21362,Neisseria meningitidis,,,,,,,,,,,,,
198,,-1,,,,,,,,,,LNP24198,,FA1090_opa_1/598-732,92.157,102.0,8.0,0.0,34.0,135.0,578839.0,578738.0,9.85e-34,145.0,579479.0,578738.0
199,NZ_CP060280.1,-1,1111774.0,1111829.0,1111051.0,1111069.0,1111052.0,1111854.0,LNP24198_opa_1,1111760.0,0.0,LNP24198,Neisseria meningitidis,FA1090_opa_1/598-732,89.216,102.0,11.0,0.0,34.0,135.0,1111154.0,1111053.0,9.920000000000001e-29,128.0,1111794.0,1111053.0
200,NZ_CP060280.1,1,1284933.0,1284988.0,1285693.0,1285711.0,1284909.0,1285710.0,LNP24198_opa_2,1285002.0,1.0,LNP24198,Neisseria meningitidis,FA1090_opa_1/598-732,88.034,117.0,14.0,0.0,19.0,135.0,1285594.0,1285710.0,4.5800000000000004e-32,139.0,1284954.0,1285710.0
201,NZ_CP060280.1,1,1466907.0,1466942.0,1467668.0,1467686.0,1466883.0,1467685.0,LNP24198_opa_3,1466956.0,0.0,LNP24198,Neisseria meningitidis,FA1090_opa_1/598-732,88.034,117.0,14.0,0.0,19.0,135.0,1467569.0,1467685.0,4.5800000000000004e-32,139.0,1466929.0,1467685.0
202,NC_017514.1,-1,630017.0,630057.0,629270.0,629288.0,629271.0,630082.0,M01-240149_opa_1,630003.0,0.0,M01-240149,Neisseria meningitidis,FA1090_opa_1/598-732,92.157,102.0,8.0,0.0,34.0,135.0,629373.0,629272.0,9.85e-34,145.0,630013.0,629272.0
203,NC_017514.1,1,805550.0,805600.0,806317.0,806335.0,805525.0,806334.0,M01-240149_opa_2,805614.0,0.0,M01-240149,Neisseria meningitidis,FA1090_opa_1/598-732,88.034,117.0,14.0,0.0,19.0,135.0,806218.0,806334.0,4.5800000000000004e-32,139.0,805578.0,806334.0
204,NC_017514.1,1,1316748.0,1316798.0,1317512.0,1317530.0,1316724.0,1317529.0,M01-240149_opa_3,1316812.0,0.0,M01-240149,Neisseria meningitidis,FA1090_opa_1/598-732,87.179,117.0,15.0,0.0,19.0,135.0,1317413.0,1317529.0,2.13e-30,134.0,1316773.0,1317529.0
205,NC_017514.1,1,1809508.0,1809558.0,1810281.0,1810299.0,1809484.0,1810298.0,M01-240149_opa_4,1809572.0,0.0,M01-240149,Neisseria meningitidis,,,,,,,,,,,,,
206,NC_017517.1,-1,478229.0,478279.0,477491.0,477509.0,477492.0,478304.0,M01-240355_opa_1,478215.0,0.0,M01-240355,Neisseria meningitidis,FA1090_opa_1/598-732,90.196,102.0,10.0,0.0,34.0,135.0,477594.0,477493.0,2.13e-30,134.0,478234.0,477493.0
207,NC_017517.1,-1,978812.0,978867.0,978074.0,978092.0,978075.0,978892.0,M01-240355_opa_2,978798.0,0.0,M01-240355,Neisseria meningitidis,FA1090_opa_1/598-732,91.176,102.0,9.0,0.0,34.0,135.0,978177.0,978076.0,4.5800000000000004e-32,139.0,978817.0,978076.0
208,NC_017517.1,-1,1497569.0,1497644.0,1496831.0,1496849.0,1496832.0,1497668.0,M01-240355_opa_3,1497555.0,0.0,M01-240355,Neisseria meningitidis,FA1090_opa_1/598-732,91.176,102.0,9.0,0.0,34.0,135.0,1496934.0,1496833.0,4.5800000000000004e-32,139.0,1497574.0,1496833.0
209,NC_017517.1,-1,1500317.0,1500402.0,1499594.0,1499612.0,1499595.0,1500427.0,M01-240355_opa_4,1500303.0,0.0,M01-240355,Neisseria meningitidis,FA1090_opa_1/598-732,89.216,102.0,11.0,0.0,34.0,135.0,1499697.0,1499596.0,9.920000000000001e-29,128.0,1500337.0,1499596.0
210,NC_017517.1,1,1685499.0,1685534.0,1686233.0,1686251.0,1685474.0,1686250.0,M01-240355_opa_5,1685548.0,0.0,M01-240355,Neisseria meningitidis,FA1090_opa_1/598-732,87.179,117.0,15.0,0.0,19.0,135.0,1686134.0,1686250.0,2.13e-30,134.0,1685494.0,1686250.0
211,NC_017515.1,-1,465851.0,465896.0,465122.0,465140.0,465123.0,465921.0,M04-240196_opa_1,465837.0,1.0,M04-240196,Neisseria meningitidis,FA1090_opa_1/598-732,91.176,102.0,9.0,0.0,34.0,135.0,465225.0,465124.0,4.5800000000000004e-32,139.0,465865.0,465124.0
212,NC_017515.1,-1,637260.0,637320.0,636525.0,636543.0,636526.0,637345.0,M04-240196_opa_2,637246.0,1.0,M04-240196,Neisseria meningitidis,FA1090_opa_1/598-732,91.176,102.0,9.0,0.0,34.0,135.0,636628.0,636527.0,4.5800000000000004e-32,139.0,637268.0,636527.0
213,NC_017515.1,1,1351498.0,1351563.0,1352274.0,1352292.0,1351473.0,1352291.0,M04-240196_opa_3,1351577.0,0.0,M04-240196,Neisseria meningitidis,FA1090_opa_1/598-732,87.179,117.0,15.0,0.0,19.0,135.0,1352175.0,1352291.0,2.13e-30,134.0,1351535.0,1352291.0
214,NZ_CP007668.1,-1,221310.0,221405.0,220587.0,220605.0,220588.0,221430.0,M0579_opa_1,221296.0,0.0,M0579,Neisseria meningitidis,FA1090_opa_1/598-732,92.157,102.0,8.0,0.0,34.0,135.0,220690.0,220589.0,9.85e-34,145.0,221330.0,220589.0
215,NZ_CP007668.1,1,395979.0,396019.0,396748.0,396766.0,395954.0,396765.0,M0579_opa_2,396033.0,0.0,M0579,Neisseria meningitidis,FA1090_opa_1/598-732,88.889,117.0,13.0,0.0,19.0,135.0,396649.0,396765.0,9.85e-34,145.0,396009.0,396765.0
216,NZ_CP007668.1,1,630515.0,630570.0,631275.0,631293.0,630491.0,631292.0,M0579_opa_3,630584.0,1.0,M0579,Neisseria meningitidis,FA1090_opa_1/598-732,88.889,117.0,13.0,0.0,19.0,135.0,631176.0,631292.0,9.85e-34,145.0,630536.0,631292.0
217,NZ_CP007668.1,-1,1936284.0,1936359.0,1935552.0,1935570.0,1935553.0,1936383.0,M0579_opa_4,1936270.0,0.0,M0579,Neisseria meningitidis,FA1090_opa_1/598-732,90.196,102.0,10.0,0.0,34.0,135.0,1935655.0,1935554.0,2.13e-30,134.0,1936295.0,1935554.0
218,NZ_CP016650.1,1,471271.0,471286.0,472000.0,472018.0,471247.0,472017.0,M07149_opa_1,471300.0,0.0,M07149,Neisseria meningitidis,FA1090_opa_1/598-732,87.179,117.0,15.0,0.0,19.0,135.0,471901.0,472017.0,2.13e-30,134.0,471261.0,472017.0
219,NZ_CP016650.1,-1,1972095.0,1972165.0,1971375.0,1971393.0,1971376.0,1972189.0,M07149_opa_3,1972081.0,1.0,M07149,Neisseria meningitidis,FA1090_opa_1/598-732,89.216,102.0,11.0,0.0,34.0,135.0,1971478.0,1971377.0,9.920000000000001e-29,128.0,1972118.0,1971377.0
220,NZ_CP016650.1,1,2143035.0,2143200.0,2143905.0,2143923.0,2142998.0,2143922.0,M07149_opa_4,2143006.0,0.0,M07149,Neisseria meningitidis,FA1090_opa_1/598-732,86.325,117.0,16.0,0.0,19.0,135.0,2143806.0,2143922.0,9.920000000000001e-29,128.0,2143166.0,2143922.0
221,NZ_CP016650.1,-1,1792698.0,1792758.0,1791948.0,1791966.0,1791949.0,1792782.0,M07149_opa_2,1792684.0,0.0,M07149,Neisseria meningitidis,,,,,,,,,,,,,
222,NZ_CP016675.1,-1,335919.0,335934.0,335187.0,335205.0,335188.0,335958.0,M07161_opa_1,335905.0,0.0,M07161,Neisseria meningitidis,FA1090_opa_1/598-732,90.196,102.0,10.0,0.0,34.0,135.0,335290.0,335189.0,2.13e-30,134.0,335930.0,335189.0
223,NZ_CP016675.1,-1,837513.0,837578.0,836790.0,836808.0,836791.0,837603.0,M07161_opa_2,837499.0,0.0,M07161,Neisseria meningitidis,FA1090_opa_1/598-732,89.216,102.0,11.0,0.0,34.0,135.0,836893.0,836792.0,9.920000000000001e-29,128.0,837533.0,836792.0
224,NZ_CP016675.1,1,1008430.0,1008485.0,1009187.0,1009205.0,1008406.0,1009204.0,M07161_opa_3,1008499.0,1.0,M07161,Neisseria meningitidis,FA1090_opa_1/598-732,86.325,117.0,16.0,0.0,19.0,135.0,1009088.0,1009204.0,9.920000000000001e-29,128.0,1008448.0,1009204.0
225,NZ_CP016675.1,1,1187821.0,1187871.0,1188603.0,1188621.0,1187797.0,1188620.0,M07161_opa_4,1187885.0,0.0,M07161,Neisseria meningitidis,,,,,,,,,,,,,
226,NZ_CP016644.1,-1,799218.0,799273.0,798486.0,798504.0,798487.0,799297.0,M07162_opa_1,799204.0,1.0,M07162,Neisseria meningitidis,FA1090_opa_1/598-732,90.196,102.0,10.0,0.0,34.0,135.0,798589.0,798488.0,2.13e-30,134.0,799229.0,798488.0
227,NZ_CP016644.1,-1,1320571.0,1320611.0,1319848.0,1319866.0,1319849.0,1320636.0,M07162_opa_2,1320557.0,0.0,M07162,Neisseria meningitidis,FA1090_opa_1/598-732,89.216,102.0,11.0,0.0,34.0,135.0,1319951.0,1319850.0,9.920000000000001e-29,128.0,1320591.0,1319850.0
228,NZ_CP016644.1,1,1491531.0,1491576.0,1492296.0,1492314.0,1491507.0,1492313.0,M07162_opa_3,1491590.0,0.0,M07162,Neisseria meningitidis,FA1090_opa_1/598-732,87.179,117.0,15.0,0.0,19.0,135.0,1492197.0,1492313.0,2.13e-30,134.0,1491557.0,1492313.0
229,NZ_CP016644.1,1,1671985.0,1672030.0,1672762.0,1672780.0,1671961.0,1672779.0,M07162_opa_4,1672044.0,0.0,M07162,Neisseria meningitidis,,,,,,,,,,,,,
230,NZ_CP016880.1,-1,314579.0,314674.0,313856.0,313874.0,313857.0,314699.0,M07165_opa_1,314565.0,0.0,M07165,Neisseria meningitidis,FA1090_opa_1/598-732,89.216,102.0,11.0,0.0,34.0,135.0,313959.0,313858.0,9.920000000000001e-29,128.0,314599.0,313858.0
231,NZ_CP016880.1,1,485520.0,485570.0,486290.0,486308.0,485496.0,486307.0,M07165_opa_2,485584.0,0.0,M07165,Neisseria meningitidis,FA1090_opa_1/598-732,87.179,117.0,15.0,0.0,19.0,135.0,486191.0,486307.0,2.13e-30,134.0,485551.0,486307.0
232,NZ_CP016880.1,-1,1983281.0,1983316.0,1982549.0,1982567.0,1982550.0,1983340.0,M07165_opa_4,1983267.0,0.0,M07165,Neisseria meningitidis,FA1090_opa_1/598-732,90.196,102.0,10.0,0.0,34.0,135.0,1982652.0,1982551.0,2.13e-30,134.0,1983292.0,1982551.0
233,NZ_CP016880.1,1,663236.0,663276.0,664008.0,664026.0,663212.0,664025.0,M07165_opa_3,663290.0,1.0,M07165,Neisseria meningitidis,,,,,,,,,,,,,
234,NZ_CP016881.1,1,49677.0,49737.0,50442.0,50460.0,49640.0,50459.0,M07999_opa_1,49648.0,0.0,M07999,Neisseria meningitidis,FA1090_opa_1/598-732,86.325,117.0,16.0,0.0,19.0,135.0,50343.0,50459.0,9.920000000000001e-29,128.0,49703.0,50459.0
235,NZ_CP016881.1,1,551303.0,551318.0,552032.0,552050.0,551279.0,552049.0,M07999_opa_2,551332.0,0.0,M07999,Neisseria meningitidis,FA1090_opa_1/598-732,87.179,117.0,15.0,0.0,19.0,135.0,551933.0,552049.0,2.13e-30,134.0,551293.0,552049.0
236,NZ_CP016881.1,-1,2040737.0,2040807.0,2040017.0,2040035.0,2040018.0,2040831.0,M07999_opa_4,2040723.0,1.0,M07999,Neisseria meningitidis,FA1090_opa_1/598-732,89.216,102.0,11.0,0.0,34.0,135.0,2040120.0,2040019.0,9.920000000000001e-29,128.0,2040760.0,2040019.0
237,NZ_CP016881.1,-1,1861475.0,1861555.0,1860725.0,1860743.0,1860726.0,1861579.0,M07999_opa_3,1861461.0,0.0,M07999,Neisseria meningitidis,,,,,,,,,,,,,
238,NZ_CP016681.1,-1,1236816.0,1236871.0,1236084.0,1236102.0,1236085.0,1236895.0,M08000_opa_1,1236802.0,1.0,M08000,Neisseria meningitidis,FA1090_opa_1/598-732,90.196,102.0,10.0,0.0,34.0,135.0,1236187.0,1236086.0,2.13e-30,134.0,1236827.0,1236086.0
239,NZ_CP016681.1,-1,1738460.0,1738515.0,1737737.0,1737755.0,1737738.0,1738540.0,M08000_opa_2,1738446.0,0.0,M08000,Neisseria meningitidis,FA1090_opa_1/598-732,89.216,102.0,11.0,0.0,34.0,135.0,1737840.0,1737739.0,9.920000000000001e-29,128.0,1738480.0,1737739.0
240,NZ_CP016681.1,1,1909363.0,1909428.0,1910130.0,1910148.0,1909339.0,1910147.0,M08000_opa_3,1909442.0,0.0,M08000,Neisseria meningitidis,FA1090_opa_1/598-732,86.325,117.0,16.0,0.0,19.0,135.0,1910031.0,1910147.0,9.920000000000001e-29,128.0,1909391.0,1910147.0
241,NZ_CP016681.1,1,2088609.0,2088649.0,2089381.0,2089399.0,2088585.0,2089398.0,M08000_opa_4,2088663.0,1.0,M08000,Neisseria meningitidis,,,,,,,,,,,,,
242,NZ_CP016652.1,-1,294706.0,294771.0,293986.0,294004.0,293987.0,294795.0,M08001_opa_2,294692.0,0.0,M08001,Neisseria meningitidis,FA1090_opa_1/598-732,89.216,102.0,11.0,0.0,34.0,135.0,294089.0,293988.0,9.920000000000001e-29,128.0,294729.0,293988.0
243,NZ_CP016652.1,1,465619.0,465674.0,466379.0,466397.0,465582.0,466396.0,M08001_opa_3,465590.0,0.0,M08001,Neisseria meningitidis,FA1090_opa_1/598-732,86.325,117.0,16.0,0.0,19.0,135.0,466280.0,466396.0,9.920000000000001e-29,128.0,465640.0,466396.0
244,NZ_CP016652.1,1,967274.0,967329.0,968043.0,968061.0,967250.0,968060.0,M08001_opa_4,967343.0,1.0,M08001,Neisseria meningitidis,FA1090_opa_1/598-732,87.179,117.0,15.0,0.0,19.0,135.0,967944.0,968060.0,2.13e-30,134.0,967304.0,968060.0
245,NZ_CP016652.1,-1,115490.0,115525.0,114740.0,114758.0,114741.0,115549.0,M08001_opa_1,115476.0,0.0,M08001,Neisseria meningitidis,,,,,,,,,,,,,
246,NZ_CP016665.1,1,137851.0,137896.0,138598.0,138616.0,137827.0,138615.0,M09261_opa_1,137910.0,0.0,M09261,Neisseria meningitidis,FA1090_opa_1/598-732,86.325,117.0,16.0,0.0,19.0,135.0,138499.0,138615.0,9.920000000000001e-29,128.0,137859.0,138615.0
247,NZ_CP016665.1,-1,1619659.0,1619674.0,1618927.0,1618945.0,1618928.0,1619698.0,M09261_opa_3,1619645.0,0.0,M09261,Neisseria meningitidis,FA1090_opa_1/598-732,90.196,102.0,10.0,0.0,34.0,135.0,1619030.0,1618929.0,2.13e-30,134.0,1619670.0,1618929.0
248,NZ_CP016665.1,-1,2121274.0,2121344.0,2120551.0,2120569.0,2120552.0,2121369.0,M09261_opa_4,2121260.0,0.0,M09261,Neisseria meningitidis,FA1090_opa_1/598-732,89.216,102.0,11.0,0.0,34.0,135.0,2120654.0,2120553.0,9.920000000000001e-29,128.0,2121294.0,2120553.0
249,NZ_CP016665.1,1,317078.0,317118.0,317850.0,317868.0,317054.0,317867.0,M09261_opa_2,317132.0,1.0,M09261,Neisseria meningitidis,,,,,,,,,,,,,
250,NZ_CP016648.1,-1,1326745.0,1326800.0,1326025.0,1326043.0,1326026.0,1326824.0,M09293_opa_2,1326731.0,1.0,M09293,Neisseria meningitidis,FA1090_opa_1/598-732,89.216,102.0,11.0,0.0,34.0,135.0,1326128.0,1326027.0,9.920000000000001e-29,128.0,1326768.0,1326027.0
251,NZ_CP016648.1,1,1497666.0,1497716.0,1498421.0,1498439.0,1497629.0,1498438.0,M09293_opa_3,1497637.0,0.0,M09293,Neisseria meningitidis,FA1090_opa_1/598-732,86.325,117.0,16.0,0.0,19.0,135.0,1498322.0,1498438.0,9.920000000000001e-29,128.0,1497682.0,1498438.0
252,NZ_CP016648.1,1,1999279.0,1999294.0,2000008.0,2000026.0,1999255.0,2000025.0,M09293_opa_4,1999308.0,0.0,M09293,Neisseria meningitidis,FA1090_opa_1/598-732,87.179,117.0,15.0,0.0,19.0,135.0,1999909.0,2000025.0,2.13e-30,134.0,1999269.0,2000025.0
253,NZ_CP016648.1,-1,1147493.0,1147563.0,1146743.0,1146761.0,1146744.0,1147587.0,M09293_opa_1,1147479.0,1.0,M09293,Neisseria meningitidis,,,,,,,,,,,,,
254,NZ_CP009422.1,-1,100107.0,100177.0,99381.0,99399.0,99382.0,100202.0,M10208_opa_1,100093.0,0.0,M10208,Neisseria meningitidis,FA1090_opa_1/598-732,89.216,102.0,11.0,0.0,34.0,135.0,99484.0,99383.0,9.920000000000001e-29,128.0,100124.0,99383.0
255,NZ_CP009422.1,1,270795.0,270850.0,271558.0,271576.0,270771.0,271575.0,M10208_opa_2,270864.0,1.0,M10208,Neisseria meningitidis,FA1090_opa_1/598-732,87.179,117.0,15.0,0.0,19.0,135.0,271459.0,271575.0,2.13e-30,134.0,270819.0,271575.0
256,NZ_CP009422.1,-1,1770391.0,1770431.0,1769659.0,1769677.0,1769660.0,1770455.0,M10208_opa_4,1770377.0,1.0,M10208,Neisseria meningitidis,FA1090_opa_1/598-732,90.196,102.0,10.0,0.0,34.0,135.0,1769762.0,1769661.0,2.13e-30,134.0,1770402.0,1769661.0
257,NZ_CP009422.1,1,451067.0,451117.0,451849.0,451867.0,451043.0,451866.0,M10208_opa_3,451131.0,0.0,M10208,Neisseria meningitidis,,,,,,,,,,,,,
258,NZ_CP016645.1,-1,825368.0,825443.0,824648.0,824666.0,824649.0,825467.0,M12752_opa_2,825354.0,0.0,M12752,Neisseria meningitidis,FA1090_opa_1/598-732,89.216,102.0,11.0,0.0,34.0,135.0,824751.0,824650.0,9.920000000000001e-29,128.0,825391.0,824650.0
259,NZ_CP016645.1,1,996332.0,996442.0,997147.0,997165.0,996295.0,997164.0,M12752_opa_3,996303.0,0.0,M12752,Neisseria meningitidis,FA1090_opa_1/598-732,86.325,117.0,16.0,0.0,19.0,135.0,997048.0,997164.0,9.920000000000001e-29,128.0,996408.0,997164.0
260,NZ_CP016645.1,1,1499124.0,1499139.0,1499853.0,1499871.0,1499100.0,1499870.0,M12752_opa_4,1499153.0,0.0,M12752,Neisseria meningitidis,FA1090_opa_1/598-732,87.179,117.0,15.0,0.0,19.0,135.0,1499754.0,1499870.0,2.13e-30,134.0,1499114.0,1499870.0
261,NZ_CP016645.1,-1,645947.0,646007.0,645197.0,645215.0,645198.0,646031.0,M12752_opa_1,645933.0,0.0,M12752,Neisseria meningitidis,,,,,,,,,,,,,
262,NZ_CP031253.1,-1,155890.0,155935.0,155206.0,155224.0,155207.0,155957.0,M17106_opa_1,155876.0,1.0,M17106,Neisseria lactamica,FA1090_opa_1/598-732,91.791,134.0,11.0,0.0,2.0,135.0,155341.0,155208.0,1.61e-46,187.0,155981.0,155208.0
263,NZ_CP031253.1,-1,594931.0,594971.0,594253.0,594271.0,594254.0,594995.0,M17106_opa_2,594917.0,1.0,M17106,Neisseria lactamica,FA1090_opa_1/598-732,91.791,134.0,11.0,0.0,2.0,135.0,594388.0,594255.0,1.61e-46,187.0,595028.0,594255.0
264,NZ_CP031325.1,-1,1848341.0,1848381.0,1847663.0,1847681.0,1847664.0,1848407.0,M18661_opa_1,1848327.0,0.0,M18661,Neisseria polysaccharea,FA1090_opa_1/598-732,89.552,134.0,14.0,0.0,2.0,135.0,1847798.0,1847665.0,1.63e-41,171.0,1848438.0,1847665.0
265,NZ_CP031333.1,-1,125600.0,125650.0,124871.0,124889.0,124872.0,125675.0,M18727_opa_1,125586.0,0.0,M18727,Neisseria meningitidis,FA1090_opa_1/598-732,90.196,102.0,10.0,0.0,34.0,135.0,124974.0,124873.0,2.13e-30,134.0,125614.0,124873.0
266,NZ_CP031333.1,1,847912.0,847972.0,848689.0,848707.0,847887.0,848706.0,M18727_opa_2,847986.0,1.0,M18727,Neisseria meningitidis,FA1090_opa_1/598-732,88.034,117.0,14.0,0.0,19.0,135.0,848590.0,848706.0,4.5800000000000004e-32,139.0,847950.0,848706.0
267,NZ_CP031333.1,1,1035989.0,1036074.0,1036791.0,1036809.0,1035964.0,1036808.0,M18727_opa_3,1036088.0,0.0,M18727,Neisseria meningitidis,FA1090_opa_1/598-732,87.179,117.0,15.0,0.0,19.0,135.0,1036692.0,1036808.0,2.13e-30,134.0,1036052.0,1036808.0
268,,-1,,,,,,,,,,M18755,,FA1090_opa_1/598-732,91.176,102.0,9.0,0.0,34.0,135.0,854007.0,853906.0,4.5800000000000004e-32,139.0,854647.0,853906.0
269,NZ_CP031328.1,-1,1029702.0,1029782.0,1028955.0,1028973.0,1028956.0,1029807.0,M18755_opa_1,1029688.0,0.0,M18755,Neisseria meningitidis,FA1090_opa_1/598-732,91.176,102.0,9.0,0.0,34.0,135.0,1029058.0,1028957.0,4.5800000000000004e-32,139.0,1029698.0,1028957.0
270,NZ_CP031328.1,1,1199558.0,1199613.0,1200336.0,1200354.0,1199534.0,1200353.0,M18755_opa_2,1199627.0,1.0,M18755,Neisseria meningitidis,FA1090_opa_1/598-732,88.235,102.0,12.0,0.0,34.0,135.0,1200252.0,1200353.0,4.6200000000000004e-27,122.0,1199612.0,1200353.0
271,NZ_CP031328.1,1,1689643.0,1689683.0,1690394.0,1690412.0,1689619.0,1690411.0,M18755_opa_3,1689697.0,1.0,M18755,Neisseria meningitidis,FA1090_opa_1/598-732,86.325,117.0,16.0,0.0,19.0,135.0,1690295.0,1690411.0,9.920000000000001e-29,128.0,1689655.0,1690411.0
272,NZ_CP018907.1,-1,414474.0,414549.0,413730.0,413748.0,413731.0,414573.0,M21273_opa_1,414460.0,0.0,M21273,Neisseria meningitidis,FA1090_opa_1/598-732,91.176,102.0,9.0,0.0,34.0,135.0,413833.0,413732.0,4.5800000000000004e-32,139.0,414473.0,413732.0
273,NZ_CP018907.1,-1,596802.0,596842.0,596079.0,596097.0,596080.0,596866.0,M21273_opa_2,596788.0,1.0,M21273,Neisseria meningitidis,FA1090_opa_1/598-732,91.176,102.0,9.0,0.0,34.0,135.0,596182.0,596081.0,4.5800000000000004e-32,139.0,596822.0,596081.0
